,judul,url,date,label
1926,[SALAH] 8 April 2024 Bumi Akan Gelap Selama 3 Hari,https://turnbackhoax.id/2024/03/30/salah-8-april-2024-bumi-akan-gelap-selama-3-hari/,"Maret 30, 2024",positive
1927,[SALAH] “Giliran sampang musibah terus bermunculan @jokowi @prabowo”,https://turnbackhoax.id/2024/03/30/salah-giliran-sampang-musibah-terus-bermunculan-jokowi-prabowo/,"Maret 30, 2024",positive
1928,[SALAH] Smash Petir Megawati Hangestri Sukses Buat Ratu Voli Korea Terjungkal Mengenaskan,https://turnbackhoax.id/2024/03/30/salah-smash-petir-megawati-hangestri-sukses-buat-ratu-voli-korea-terjungkal-mengenaskan/,"Maret 30, 2024",positive
1929,[SALAH] Megawati Hangestri Lontarkan Ejekan Pedas kepada Ratu Voli Korea,https://turnbackhoax.id/2024/03/30/salah-megawati-hangestri-lontarkan-ejekan-pedas-kepada-ratu-voli-korea/,"Maret 30, 2024",positive
1930,[SALAH] Tangerang Diterjang Banjir Bandang Hingga Pemukiman Warga Jebol,https://turnbackhoax.id/2024/03/30/salah-tangerang-diterjang-banjir-bandang-hingga-pemukiman-warga-jebol/,"Maret 30, 2024",positive
1931,[SALAH] Megawati Hangestri Resmi Menandatangani Kontrak Baru dengan Klub Besar Asal Jepang,https://turnbackhoax.id/2024/03/30/salah-megawati-hangestri-resmi-menandatangani-kontrak-baru-dengan-klub-besar-asal-jepang/,"Maret 30, 2024",positive
1932,[SALAH] Daftar Nama Menteri Titipan Surya Paloh Pada Kabinet Prabowo-Gibran,https://turnbackhoax.id/2024/03/30/salah-daftar-nama-menteri-titipan-surya-paloh-pada-kabinet-prabowo-gibran/,"Maret 30, 2024",positive
1933,"[SALAH] Megawati Digandeng Gibran, “Bu Mega Telah Membayar Perjanjian Batu Tulis”",https://turnbackhoax.id/2024/03/30/salah-megawati-digandeng-gibran-bu-mega-telah-membayar-perjanjian-batu-tulis/,"Maret 30, 2024",positive
1934,[SALAH] “Makan siang gratis di mana jadinya?”,https://turnbackhoax.id/2024/03/30/salah-makan-siang-gratis-di-mana-jadinya/,"Maret 30, 2024",positive
1935,[SALAH] Billboard di Kanada Mengimbau Imigran India di Negaranya untuk Berhenti Buang Air Besar di Tempat Terbuka,https://turnbackhoax.id/2024/03/30/salah-billboard-di-kanada-mengimbau-imigran-india-di-negaranya-untuk-berhenti-buang-air-besar-di-tempat-terbuka/,"Maret 30, 2024",positive
1936,[SALAH] Video Pria Muslim Melecehkan Murid Perempuan di India,https://turnbackhoax.id/2024/03/30/salah-video-pria-muslim-melecehkan-murid-perempuan-di-india/,"Maret 30, 2024",positive
1937,[SALAH] Foto Proyek Besar Bendungan Ethiopia,https://turnbackhoax.id/2024/03/30/salah-foto-proyek-besar-bendungan-ethiopia/,"Maret 30, 2024",positive
1938,[SALAH] Video Imigran Afrika Menusuk Warga Spanyol di Barcelona,https://turnbackhoax.id/2024/03/30/salah-video-imigran-afrika-menusuk-warga-spanyol-di-barcelona/,"Maret 30, 2024",positive
1939,[SALAH] Penemu mRNA Bersaksi Bahwa Moderna Tahu Vaksin Covid Menyebabkan Kanker Turbo,https://turnbackhoax.id/2024/03/30/salah-penemu-mrna-bersaksi-bahwa-moderna-tahu-vaksin-covid-menyebabkan-kanker-turbo/,"Maret 30, 2024",positive
1940,[SALAH] Video Pasca Gempa Tuban Maret 2024,https://turnbackhoax.id/2024/03/30/salah-video-pasca-gempa-tuban-maret-2024/,"Maret 30, 2024",positive
1941,"[SALAH] Pertemuan Muhaimin dan Prabowo 19 Februari 2024, “Babak Baru Kerjasama Antar Kedua Partai”",https://turnbackhoax.id/2024/03/30/salah-pertemuan-muhaimin-dan-prabowo-19-februari-2024-babak-baru-kerjasama-antar-kedua-partai/,"Maret 30, 2024",positive
1942,[SALAH] “Foto-foto Tersangka Teroris Penyerangan Gedung Konser Moskow”,https://turnbackhoax.id/2024/03/29/salah-foto-foto-tersangka-teroris-penyerangan-gedung-konser-moskow/,"Maret 29, 2024",positive
1943,"[SALAH] Video Pembuatan Sayur Kol Palsu, “Hati-hati Jangan Salah Beli”",https://turnbackhoax.id/2024/03/29/salah-video-pembuatan-sayur-kol-palsu-hati-hati-jangan-salah-beli/,"Maret 29, 2024",positive
1944,[SALAH] Informasi Rekrutmen Karyawan Pelindo Regional I Tanjung Balai Karimun,https://turnbackhoax.id/2024/03/29/salah-informasi-rekrutmen-karyawan-pelindo-regional-i-tanjung-balai-karimun/,"Maret 29, 2024",positive
1945,[SALAH] NASA Bersiap Menghadapi Kiamat Internet Karena Badai Matahari Besar pada 2025,https://turnbackhoax.id/2024/03/29/salah-nasa-bersiap-menghadapi-kiamat-internet-karena-badai-matahari-besar-pada-2025/,"Maret 29, 2024",positive
1946,[SALAH] Jusuf Hamka Berbagi Motor di Facebook Disertai dengan Nomor Whatsapp,https://turnbackhoax.id/2024/03/29/salah-jusuf-hamka-berbagi-motor-di-facebook-disertai-dengan-nomor-whatsapp/,"Maret 29, 2024",positive
1947,[SALAH] Pastor Ditampar Karena Mengenakan Masker Terkait dengan Pandemi Covid 19,https://turnbackhoax.id/2024/03/29/salah-pastor-ditampar-karena-mengenakan-masker-terkait-dengan-pandemi-covid-19/,"Maret 29, 2024",positive
1948,[SALAH] Puan Sahkan Hak Angket,https://turnbackhoax.id/2024/03/29/salah-puan-sahkan-hak-angket/,"Maret 29, 2024",positive
1949,[SALAH] Kepala Intelijen Ukraina menyatakan kepuasan atas serangan teroris Crocus di Moscow,https://turnbackhoax.id/2024/03/29/salah-kepala-intelijen-ukraina-menyatakan-kepuasan-atas-serangan-teroris-crocus-di-moscow/,"Maret 29, 2024",positive
1950,[SALAH] Rusia Klaim 10 WNI menjadi tentara bayaran Ukraina dan 4 di antaranya telah tewas,https://turnbackhoax.id/2024/03/28/salah-rusia-klaim-10-wni-menjadi-tentara-bayaran-ukraina-dan-4-di-antaranya-telah-tewas/,"Maret 28, 2024",positive
1951,[SALAH] “KUBU PRABOWO MENGAMUK USAI PUAN PUTUSKAN SETUJUI HAK ANGKET”,https://turnbackhoax.id/2024/03/28/salah-kubu-prabowo-mengamuk-usai-puan-putuskan-setujui-hak-angket/,"Maret 28, 2024",positive
1952,[SALAH] Anies dan Gus Imin Capres Cawapres Putaran Kedua 2024,https://turnbackhoax.id/2024/03/28/salah-anies-dan-gus-imin-capres-cawapres-putaran-kedua-2024/,"Maret 28, 2024",positive
1953,[SALAH] VIDEO SEORANG PRIA DIKEJAR OLEH SEORANG KANIBAL,https://turnbackhoax.id/2024/03/28/salah-video-seorang-pria-dikejar-oleh-seorang-kanibal/,"Maret 28, 2024",positive
1954,"[SALAH] ANIES-MUHAIMIN SUDAH CUKUP BUKTI, MK PUTUSKAN PENCOBLOSAN DIULANG",https://turnbackhoax.id/2024/03/28/salah-anies-muhaimin-sudah-cukup-bukti-mk-putuskan-pencoblosan-diulang/,"Maret 28, 2024",positive
1955,"[SALAH] DATA KPU DENGAN TIM AMIN BERBANDING TERBALIK, SUARA PRABOWO DI BAWAH 50 PERSEN",https://turnbackhoax.id/2024/03/28/salah-data-kpu-dengan-tim-amin-berbanding-terbalik-suara-prabowo-di-bawah-50-persen/,"Maret 28, 2024",positive
1956,[SALAH] Foto Menteri Luar Negeri Rusia duduk di meja kepresidenan Amerika Serikat,https://turnbackhoax.id/2024/03/28/salah-foto-menteri-luar-negeri-rusia-duduk-di-meja-kepresidenan-amerika-serikat/,"Maret 28, 2024",positive
1957,[SALAH] Ibu kota Ukraina dibom oleh Rusia,https://turnbackhoax.id/2024/03/28/salah-ibu-kota-ukraina-dibom-oleh-rusia/,"Maret 28, 2024",positive
1958,[SALAH] Video Kerusuhan di Amerika Karena Pemerintah Dukung Israel,https://turnbackhoax.id/2024/03/28/salah-video-kerusuhan-di-amerika-karena-pemerintah-dukung-israel/,"Maret 28, 2024",positive
1959,[SALAH] NENEK TARWIYAH DITANGKAP POLISI KARENA MENGHINA JOKOWI,https://turnbackhoax.id/2024/03/28/salah-nenek-tarwiyah-ditangkap-polisi-karena-menghina-jokowi/,"Maret 28, 2024",positive
1960,"[SALAH] BERUSAHA MENGELABUI UMAT ISLAM, ISRAEL MENGUBAH KODE PRODUKNYA DARI 729 MENJADI 871",https://turnbackhoax.id/2024/03/28/salah-berusaha-mengelabui-umat-islam-israel-mengubah-kode-produknya-dari-729-menjadi-871/,"Maret 28, 2024",positive
1961,[SALAH] PROJEK NHS “TEST AND TRACKING” MENJADI PROJEK TERMAHAL KETIGA SAAT INI,https://turnbackhoax.id/2024/03/28/salah-projek-nhs-test-and-tracking-menjadi-projek-termahal-ketiga-saat-ini/,"Maret 28, 2024",positive
1962,[SALAH] Bledug Muncul Setelah Bencana Gempa di Jatim dan Banjir Demak,https://turnbackhoax.id/2024/03/28/salah-bledug-muncul-setelah-bencana-gempa-di-jatim-dan-banjir-demak/,"Maret 28, 2024",positive
1963,[SALAH] Suporter Vietnam menyalakan kembang api di dekat hotel penginapan Timnas Indonesia,https://turnbackhoax.id/2024/03/28/salah-suporter-vietnam-menyalakan-kembang-api-di-dekat-hotel-penginapan-timnas-indonesia/,"Maret 28, 2024",positive
1964,[SALAH] Adian Napitupulu Dihalang-halangi Saat Sidak ke Kantor KPU,https://turnbackhoax.id/2024/03/28/salah-adian-napitupulu-dihalang-halangi-saat-sidak-ke-kantor-kpu/,"Maret 28, 2024",positive
1965,[SALAH] Olivia Rodrigo Membagikan Pil Aborsi kepada Penggemar yang Datang ke Konsernya,https://turnbackhoax.id/2024/03/28/salah-olivia-rodrigo-membagikan-pil-aborsi-kepada-penggemar-yang-datang-ke-konsernya/,"Maret 28, 2024",positive
1966,[SALAH] Akun Facebook Bank Mandiri Bagi Undian Berhadiah,https://turnbackhoax.id/2024/03/28/salah-akun-facebook-bank-mandiri-bagi-undian-berhadiah/,"Maret 28, 2024",positive
1967,[SALAH] Program Bantuan BPJS 2024 Sebesar Rp125Juta bagi Setiap Penerima,https://turnbackhoax.id/2024/03/28/salah-program-bantuan-bpjs-2024-sebesar-rp125juta-bagi-setiap-penerima/,"Maret 28, 2024",positive
1968,[SALAH] Video Ricuh Demo di Depan DPR 20 Maret 2024,https://turnbackhoax.id/2024/03/28/salah-video-ricuh-demo-di-depan-dpr-20-maret-2024/,"Maret 28, 2024",positive
1969,"[SALAH] Foto Kabinet Indonesia Maju Jilid 2, Anis dan Ganjar Gabung",https://turnbackhoax.id/2024/03/27/salah-foto-kabinet-indonesia-maju-jilid-2-anis-dan-ganjar-gabung/,"Maret 27, 2024",positive
1970,[SALAH] Nomor WhatsApp Anggota DPRD Kota Bandung Uung Tanuwidjaja,https://turnbackhoax.id/2024/03/27/salah-nomor-whatsapp-anggota-dprd-kota-bandung-uung-tanuwidjaja/,"Maret 27, 2024",positive
1971,[SALAH] Bandara Haifa Israel Terbakar Karena Serangan Drone Milik Irak,https://turnbackhoax.id/2024/03/27/salah-bandara-haifa-israel-terbakar-karena-serangan-drone-milik-irak/,"Maret 27, 2024",positive
1972,[SALAH] Wilayah Kosanweja Papua Ambruk Diguncang Gempa,https://turnbackhoax.id/2024/03/27/salah-wilayah-kosanweja-papua-ambruk-diguncang-gempa/,"Maret 27, 2024",positive
1973,[SALAH] 1.386 Jiwa Hanyut Terseret Banjir Bandang di Jawa Tengah,https://turnbackhoax.id/2024/03/27/salah-1-386-jiwa-hanyut-terseret-banjir-bandang-di-jawa-tengah/,"Maret 27, 2024",positive
1974,[SALAH] Akun Facebook Ketua DPD I Golkar Riau Syamsuar Msi Meminta Dana,https://turnbackhoax.id/2024/03/27/salah-akun-facebook-ketua-dpd-i-golkar-riau-syamsuar-msi-meminta-dana/,"Maret 27, 2024",positive
1975,[SALAH] Banjir Hanyutkan Rumah Warga di 3 Kecamatan,https://turnbackhoax.id/2024/03/27/salah-banjir-hanyutkan-rumah-warga-di-3-kecamatan/,"Maret 27, 2024",positive
1976,[SALAH] AKUN WHATSAPP WALIKOTA JAKARTA TIMUR MENAWARKAN PEMBELIAN LOGAM MULIA,https://turnbackhoax.id/2024/03/27/salah-akun-whatsapp-walikota-jakarta-timur-menawarkan-pembelian-logam-mulia/,"Maret 27, 2024",positive
1977,[SALAH] Presiden Jokowi janjikan akan transfer uang bagi yang mendukung Gibran menjadi wakil presiden,https://turnbackhoax.id/2024/03/27/salah-presiden-jokowi-janjikan-akan-transfer-uang-bagi-yang-mendukung-gibran-menjadi-wakil-presiden/,"Maret 27, 2024",positive
1978,"[SALAH] Gempa Bermagnitudo 5,6 Guncang Bengkulu Selatan pada 25 Maret 2024",https://turnbackhoax.id/2024/03/27/salah-gempa-bermagnitudo-56-guncang-bengkulu-selatan-pada-25-maret-2024/,"Maret 27, 2024",positive
1979,[SALAH] “Akhirnya Bocor Juga A. 1 Bpk-nya Jokowi yg asli”,https://turnbackhoax.id/2024/03/27/salah-akhirnya-bocor-juga-a-1-bpk-nya-jokowi-yg-asli/,"Maret 27, 2024",positive
1980,[SALAH] Ada Pecahan Logam Tajam di Makanan Bayi,https://turnbackhoax.id/2024/03/27/salah-ada-pecahan-logam-tajam-di-makanan-bayi/,"Maret 27, 2024",positive
1981,[SALAH] Akun Facebook Pj Bupati Kapuas Erlin Hardi,https://turnbackhoax.id/2024/03/27/salah-akun-facebook-pj-bupati-kapuas-erlin-hardi/,"Maret 27, 2024",positive
1982,[SALAH] Presiden Prancis Lari dari Para Petani di Acara Konvensi Pertanian Paris 2024,https://turnbackhoax.id/2024/03/27/salah-presiden-prancis-lari-dari-para-petani-di-acara-konvensi-pertanian-paris-2024/,"Maret 27, 2024",positive
1983,[SALAH] Gelombang Tinggi Kembali Mengamuk di Wilayah Indonesia pada 25 Maret 2024,https://turnbackhoax.id/2024/03/27/salah-gelombang-tinggi-kembali-mengamuk-di-wilayah-indonesia-pada-25-maret-2024/,"Maret 27, 2024",positive
1984,[SALAH] “Mahkamah Internasional putuskan Prabowo dan Gibran Tidak Boleh Jadi Presiden dan Wakil Presiden”,https://turnbackhoax.id/2024/03/27/salah-mahkamah-internasional-putuskan-prabowo-dan-gibran-tidak-boleh-jadi-presiden-dan-wakil-presiden/,"Maret 27, 2024",positive
1985,[SALAH] Pesan WhatsApp Lowongan Kerja Karyawan Kamar Jenazah RSUD Kardinah Kota Tegal,https://turnbackhoax.id/2024/03/27/salah-pesan-whatsapp-lowongan-kerja-karyawan-kamar-jenazah-rsud-kardinah-kota-tegal/,"Maret 27, 2024",positive
1986,[SALAH] Akun Facebook dan WhatsApp Bupati Kutai Kartanegara Edi Damansyah,https://turnbackhoax.id/2024/03/27/salah-akun-facebook-dan-whatsapp-bupati-kutai-kartanegara-edi-damansyah/,"Maret 27, 2024",positive
1987,[SALAH] Keputusan KPU Batal Secara Hukum,https://turnbackhoax.id/2024/03/27/salah-keputusan-kpu-batal-secara-hukum/,"Maret 27, 2024",positive
1988,[SALAH] Demi Menangkan 02 KPU Akui Jual Data Rahasia Negara ke Asing,https://turnbackhoax.id/2024/03/27/salah-demi-menangkan-02-kpu-akui-jual-data-rahasia-negara-ke-asing/,"Maret 27, 2024",positive
1989,[SALAH] Gerhana Matahari Hibrida Pertanda Pembaiatan Imam Mahdi,https://turnbackhoax.id/2024/03/27/salah-gerhana-matahari-hibrida-pertanda-pembaiatan-imam-mahdi/,"Maret 27, 2024",positive
1990,"[SALAH] Video NATO Mengirim Lebih dari 300,000 Tentara ke Ukraina",https://turnbackhoax.id/2024/03/27/salah-video-nato-mengirim-lebih-dari-300000-tentara-ke-ukraina/,"Maret 27, 2024",positive
1991,[SALAH] Cover Majalah Charlie Hebdo: Presiden Macron Mengirim Tentara ke Ukraina,https://turnbackhoax.id/2024/03/27/salah-cover-majalah-charlie-hebdo-presiden-macron-mengirim-tentara-ke-ukraina/,"Maret 27, 2024",positive
1992,[SALAH] United Airlines Boeing 737 Melakukan Pendaratan Darurat pada 15 Maret 2024 Karena Kerusakan Pesawat,https://turnbackhoax.id/2024/03/27/salah-united-airlines-boeing-737-melakukan-pendaratan-darurat-pada-15-maret-2024-karena-kerusakan-pesawat/,"Maret 27, 2024",positive
1993,[SALAH] Media Rusia Mengunggah Video Simulasi Serangan Nuklir Rusia ke AS,https://turnbackhoax.id/2024/03/27/salah-media-rusia-mengunggah-video-simulasi-serangan-nuklir-rusia-ke-as/,"Maret 27, 2024",positive
1994,[SALAH] GEBYAR UNDIAN RAMADHAN OLEH BANK MANDIRI,https://turnbackhoax.id/2024/03/27/salah-gebyar-undian-ramadhan-oleh-bank-mandiri/,"Maret 27, 2024",positive
1995,[SALAH] LOWONGAN KERJA PUSKESMAS SEMANDING,https://turnbackhoax.id/2024/03/27/salah-lowongan-kerja-puskesmas-semanding/,"Maret 27, 2024",positive
1996,[SALAH] AKUN FACEBOOK PJ BUPATI DONGGALA “Moh Rifani”,https://turnbackhoax.id/2024/03/27/salah-akun-facebook-pj-bupati-donggala-moh-rifani/,"Maret 27, 2024",positive
1997,[SALAH] Video “kesetrum sepeda listrik meninggal dunia”,https://turnbackhoax.id/2024/03/26/salah-video-kesetrum-sepeda-listrik-meninggal-dunia/,"Maret 26, 2024",positive
1998,[SALAH] Harga Beras Naik Karena Diborong PDIP untuk Kampanye,https://turnbackhoax.id/2024/03/26/salah-harga-beras-naik-karena-diborong-pdip-untuk-kampanye/,"Maret 26, 2024",positive
1999,[SALAH] “KONDISI PULAU BAWEAN SETELAH GEMPA BUMI 22 MARET 2024”,https://turnbackhoax.id/2024/03/26/salah-kondisi-pulau-bawean-setelah-gempa-bumi-22-maret-2024/,"Maret 26, 2024",positive
2000,[SALAH] “Video Perayaan Kemenangan Pendukung Anies Baswedan dan Muhaimin Iskandar Usai Peroleh 49 Persen Real Count”,https://turnbackhoax.id/2024/03/26/salah-video-perayaan-kemenangan-pendukung-anies-baswedan-dan-muhaimin-iskandar-usai-peroleh-49-persen-real-count/,"Maret 26, 2024",positive
2001,[SALAH] Program Sedekah Oleh Bupati Sambas “Santono S Sos”,https://turnbackhoax.id/2024/03/26/salah-program-sedekah-oleh-bupati-sambas-santono-s-sos/,"Maret 26, 2024",positive
2002,[SALAH] Surat Permohonan Bantuan Dana Oleh Pemkot Kendari,https://turnbackhoax.id/2024/03/26/salah-surat-permohonan-bantuan-dana-oleh-pemkot-kendari/,"Maret 26, 2024",positive
2003,[SALAH] Beras Jadi Mahal dan Langka Karena Ditimbun PDIP,https://turnbackhoax.id/2024/03/26/salah-beras-jadi-mahal-dan-langka-karena-ditimbun-pdip/,"Maret 26, 2024",positive
2004,[SALAH] Kejiwaan Prabowo Terguncang Karena Tertekan Masalah Ini,https://turnbackhoax.id/2024/03/26/salah-kejiwaan-prabowo-terguncang-karena-tertekan-masalah-ini/,"Maret 26, 2024",positive
2005,[SALAH] CNN: MK Tolak Gugatan Soal Pernikahan Beda Dimensi,https://turnbackhoax.id/2024/03/26/salah-cnn-mk-tolak-gugatan-soal-pernikahan-beda-dimensi/,"Maret 26, 2024",positive
2006,[SALAH] Joe Biden menodongkan pistol ke mulut seorang wanita tua,https://turnbackhoax.id/2024/03/26/salah-joe-biden-menodongkan-pistol-ke-mulut-seorang-wanita-tua/,"Maret 26, 2024",positive
2007,[SALAH] Elon Musk membaca buku mengenai Flat Earth,https://turnbackhoax.id/2024/03/26/salah-elon-musk-membaca-buku-mengenai-flat-earth/,"Maret 26, 2024",positive
2008,[SALAH] Vladimir Putin Mendukung Prabowo Subianto,https://turnbackhoax.id/2024/03/25/salah-vladimir-putin-mendukung-prabowo-subianto/,"Maret 25, 2024",positive
2009,[SALAH] Masa Depan Rusia Hancur di Tangan Vladimir Putin,https://turnbackhoax.id/2024/03/25/salah-masa-depan-rusia-hancur-di-tangan-vladimir-putin/,"Maret 25, 2024",positive
2010,[SALAH] – Israel Menculik Warga Sipil Gaza di Rumah Sakit Al-Shifa dan Dibawa ke Kamp Konsentrasi,https://turnbackhoax.id/2024/03/25/salah-israel-menculik-warga-sipil-gaza-di-rumah-sakit-al-shifa-dan-dibawa-ke-kamp-konsentrasi/,"Maret 25, 2024",positive
2011,[SALAH] RISMA BONGKAR DANA BANSOS JOKOWI 400T DEMI KEMENANGAN PRABOWO-GIBRAN,https://turnbackhoax.id/2024/03/25/salah-risma-bongkar-dana-bansos-jokowi-400t-demi-kemenangan-prabowo-gibran/,"Maret 25, 2024",positive
2012,[SALAH] PUAN TEGAS TOLAK HAK ANGKET DARI GANJAR ANIES,https://turnbackhoax.id/2024/03/25/salah-puan-tegas-tolak-hak-angket-dari-ganjar-anies/,"Maret 25, 2024",positive
2013,[SALAH] Video Massa Menghadang Mobil dan Mengancam Jokowi,https://turnbackhoax.id/2024/03/25/salah-video-massa-menghadang-mobil-dan-mengancam-jokowi/,"Maret 25, 2024",positive
2014,[SALAH] Video Massa melawan kecurangan KPU dengan membakar mobil plat merah,https://turnbackhoax.id/2024/03/25/salah-video-massa-melawan-kecurangan-kpu-dengan-membakar-mobil-plat-merah/,"Maret 25, 2024",positive
2015,[SALAH] Video Gempa di Gresik Jawa Timur,https://turnbackhoax.id/2024/03/25/salah-video-gempa-di-gresik-jawa-timur/,"Maret 25, 2024",positive
2016,[SALAH] Agnes Mo Jadi Mualaf,https://turnbackhoax.id/2024/03/25/salah-agnes-mo-jadi-mualaf/,"Maret 25, 2024",positive
2017,[SALAH] “Info Tunjangan Hari Raya (THR) dari Gojek Tokopedia”,https://turnbackhoax.id/2024/03/25/salah-info-tunjangan-hari-raya-thr-dari-gojek-tokopedia/,"Maret 25, 2024",positive
2018,[SALAH] AKUN FACEBOOK KAPOLRES BIMA “Eko Sutomo”,https://turnbackhoax.id/2024/03/25/salah-akun-facebook-kapolres-bima-eko-sutomo/,"Maret 25, 2024",positive
2019,[SALAH] Foto Seorang Wanita Dihukum Rajam di Iran karena Hukum Syariah,https://turnbackhoax.id/2024/03/25/salah-foto-seorang-wanita-dihukum-rajam-di-iran-karena-hukum-syariah/,"Maret 25, 2024",positive
2020,"[SALAH] Inggris Lolos dari 94,000 Undang-Undang Baru Uni Eropa Sejak Meninggalkan UE",https://turnbackhoax.id/2024/03/25/salah-inggris-lolos-dari-94000-undang-undang-baru-uni-eropa-sejak-meninggalkan-ue/,"Maret 25, 2024",positive
2021,"[SALAH] BBC News: Mantan Panglima Militer Ukraina, Valerii Zaluzhnyi, Dibayar Pemerintah Untuk Meninggalkan Ukraina",https://turnbackhoax.id/2024/03/25/salah-bbc-news-mantan-panglima-militer-ukraina-valerii-zaluzhnyi-dibayar-pemerintah-untuk-meninggalkan-ukraina/,"Maret 25, 2024",positive
2022,[SALAH] KPU Resmi Minta Maaf Kecurangannya Terbongkar,https://turnbackhoax.id/2024/03/24/salah-kpu-resmi-minta-maaf-kecurangannya-terbongkar/,"Maret 24, 2024",positive
2023,[SALAH]: “Massa membakar Gedung Bawaslu tolak hasil Pemilu 2024”,https://turnbackhoax.id/2024/03/24/salah-massa-membakar-gedung-bawaslu-tolak-hasil-pemilu-2024/,"Maret 24, 2024",positive
2024,[SALAH] Istana Rata Dengan Tanah Ternyata Sri Mulyani Temukan Dokumen Ini,https://turnbackhoax.id/2024/03/24/salah-istana-rata-dengan-tanah-ternyata-sri-mulyani-temukan-dokumen-ini/,"Maret 24, 2024",positive
2025,[SALAH]: “Salak berisi sabu dari China beredar di Indonesia”,https://turnbackhoax.id/2024/03/24/salah-salak-berisi-sabu-dari-china-beredar-di-indonesia/,"Maret 24, 2024",positive
2026,[SALAH] Kaesang Pakai Kaos Hitam Berlogo PKI,https://turnbackhoax.id/2024/03/24/salah-kaesang-pakai-kaos-hitam-berlogo-pki/,"Maret 24, 2024",positive
2027,[SALAH] AirPods Apple Berbahaya karena Radiasi Electromagnetic Field (EMF),https://turnbackhoax.id/2024/03/24/salah-airpods-apple-berbahaya-karena-radiasi-electromagnetic-field-emf/,"Maret 24, 2024",positive
2028,[SALAH] Video “Masjid Tempat Ibadah Umat Islam Sedang di Lecehkan oleh Para Preman”,https://turnbackhoax.id/2024/03/24/salah-video-masjid-tempat-ibadah-umat-islam-sedang-di-lecehkan-oleh-para-preman/,"Maret 24, 2024",positive
2029,[SALAH] Vaksin Polio Tidak Berguna karena Polio Bukan Disebabkan oleh Virus Menular tetapi Disebabkan oleh Racun,https://turnbackhoax.id/2024/03/24/salah-vaksin-polio-tidak-berguna-karena-polio-bukan-disebabkan-oleh-virus-menular-tetapi-disebabkan-oleh-racun/,"Maret 24, 2024",positive
2030,[SALAH] DBD di Brazil Melonjak 400% Setelah Nyamuk Bersenjata Bill Gates Diluncurkan,https://turnbackhoax.id/2024/03/24/salah-dbd-di-brazil-melonjak-400-setelah-nyamuk-bersenjata-bill-gates-diluncurkan/,"Maret 24, 2024",positive
2031,[SALAH] Proyek NASA Menyemprotkan Partikel Es ke Atmosfer,https://turnbackhoax.id/2024/03/24/salah-proyek-nasa-menyemprotkan-partikel-es-ke-atmosfer/,"Maret 24, 2024",positive
2032,[SALAH] Video Nomor Urut Prabowo dan Ganjar Ditukar di Surat Suara,https://turnbackhoax.id/2024/03/24/salah-video-nomor-urut-prabowo-dan-ganjar-ditukar-di-surat-suara/,"Maret 24, 2024",positive
2033,[SALAH] Ombak Ganas Terjang Sulawesi Utara Hingga Ludes,https://turnbackhoax.id/2024/03/24/salah-ombak-ganas-terjang-sulawesi-utara-hingga-ludes/,"Maret 24, 2024",positive
2034,[SALAH] Gelombang Tinggi Terjang Bali Hingga Hanyut,https://turnbackhoax.id/2024/03/24/salah-gelombang-tinggi-terjang-bali-hingga-hanyut/,"Maret 24, 2024",positive
2035,[SALAH] Banjir Bandang Hanyutkan Ribuan Rumah di 16 Desa di Kabupaten Kuningan,https://turnbackhoax.id/2024/03/24/salah-banjir-bandang-hanyutkan-ribuan-rumah-di-16-desa-di-kabupaten-kuningan/,"Maret 24, 2024",positive
2036,[SALAH] Tangis Megawati Hangestri Pecah saat Melihat Kapten Red Sparks Terbaring Lemah di Rumah Sakit,https://turnbackhoax.id/2024/03/24/salah-tangis-megawati-hangestri-pecah-saat-melihat-kapten-red-sparks-terbaring-lemah-di-rumah-sakit/,"Maret 24, 2024",positive
2037,[SALAH] Video dampak bencana gempa di Tuban Jawa Timur,https://turnbackhoax.id/2024/03/23/salah-video-dampak-bencana-gempa-di-tuban-jawa-timur/,"Maret 23, 2024",positive
2038,[SALAH] Bantuan Tambahan BLT PKH Tahap 1 Rp400.000,https://turnbackhoax.id/2024/03/23/salah-bantuan-tambahan-blt-pkh-tahap-1-rp400-000/,"Maret 23, 2024",positive
2039,[SALAH] Penggalangan Dana Untuk Pengendara Xpander Yang Tabrak Porsche,https://turnbackhoax.id/2024/03/23/salah-penggalangan-dana-untuk-pengendara-xpander-yang-tabrak-porsche/,"Maret 23, 2024",positive
2040,[SALAH] Kelaparan Global Akan Direkayasa Oleh WEF Dan 13 Negara,https://turnbackhoax.id/2024/03/23/salah-kelaparan-global-akan-direkayasa-oleh-wef-dan-13-negara/,"Maret 23, 2024",positive
2041,[SALAH] Gadis Kecil di Gaza Disuruh Pegang Senjata Untuk Menembak Yahudi,https://turnbackhoax.id/2024/03/23/salah-gadis-kecil-di-gaza-disuruh-pegang-senjata-untuk-menembak-yahudi/,"Maret 23, 2024",positive
2042,[SALAH] Tidak Ada Bantuan Pemerintah untuk Korban Banjir Demak,https://turnbackhoax.id/2024/03/23/salah-tidak-ada-bantuan-pemerintah-untuk-korban-banjir-demak/,"Maret 23, 2024",positive
2043,[SALAH] Video Protes Warga Adat Dayak Kalimantan Menolak IKN,https://turnbackhoax.id/2024/03/23/salah-video-protes-warga-adat-dayak-kalimantan-menolak-ikn/,"Maret 23, 2024",positive
